hhid,round,comment,memberid,s2q2,s2q3,s2q5,s2q27,s2q20,s2q20b,s2q17,s2q17b,s2q18,s2q4b,s2q4a,s2q6,s2q7,s2q8a,s2q8b,s2q8c,s2q24,s2q21,s2q22,s2q23a,s2q23b,s2q23c,s2q23d,s2q23e,s2q9,s2q10,s2q11,s2q12,s2q13,s2q14,s2q25a,s2q25,s2q25a_r6,s2q25_r6,s2q26,s2q28,s2q29,s2q29a,s2q30,s2q31,s2q31b,s2q31c,s2q32,s2q32b,s2q32c
10018,6,0,8,Male,20,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
10018,6,0,9,Male,18,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
10018,7,,1,Male,70,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,Yes,Yes,No,,Yes,Yes,Basic phone
10018,7,,2,Female,59,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Yes,2,No,Yes,Yes,link removed,No,,
10018,7,,3,Male,25,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,No,Yes,No,,Yes,Yes,Basic phone
10018,7,,4,Male,22,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,No,No,,,Yes,Yes,Basic phone
10018,7,,5,Male,18,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,No,No,,,Yes,Yes,Basic phone
10018,7,,6,Female,10,Grandchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
10019,1,,1,Female,21,Head,,,,,,,,,Married,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10019,1,,2,Male,31,Spouse/consensual partner,,,,,,,,,Married,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10019,1,,3,Male,5,Son/daughter,,,,,,,2004,August,Never married,,,,,,,,,,,,,Yes,Yes,2,Yes,Yes,1,,,,,,,,,,,,,,,
10019,1,,4,Male,3,Son/daughter,,,,,,,2006,July,Never married,,,,,,,,,,,,,Yes,Yes,2,Yes,Yes,1,,,,,,,,,,,,,,,
10019,1,,5,Male,1,Son/daughter,,,,,,,2008,April,Never married,,,,,,,,,,,,,Yes,Yes,2,Yes,Yes,1,,,,,,,,,,,,,,,
10019,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10019,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10019,3,0,1,Female,23,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10019,3,0,2,Male,33,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10019,3,0,3,Male,7,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10019,3,0,4,Male,5,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10019,3,0,5,Male,3,Son/daughter,,,,,,,2008,December,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10019,4,1,1,Female,24,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10019,4,0,2,Male,34,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10019,4,0,3,Male,8,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10019,4,0,4,Male,6,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10019,4,0,5,Male,4,Son/daughter,,,,,,,2008,Don’t Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10019,4,0,6,Female,0,Son/daughter,,Birth,,,,,2012,February,,,,,,,,,,,,,,Yes,Yes,2,Yes,Yes,1,,,,,,,,,,,,,,,
10019,5,1,1,Female,25,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10019,5,0,2,Male,35,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10019,5,0,3,Male,9,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10019,5,0,4,Male,7,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10019,5,0,5,Male,5,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10019,5,0,6,Female,1,Son/daughter,,,,,,,2012,October,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10019,6,0,1,Female,27,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
10019,6,0,2,Male,37,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
10019,6,0,3,Male,11,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
10019,6,0,4,Male,9,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10019,6,0,5,Male,7,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10019,6,0,6,Female,3,Son/daughter,,,,,,,2012,August,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10019,6,0,7,Female,1,Son/daughter,,Birth,,,,,2014,January,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10019,7,,1,Male,.a,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,Yes,Yes,No,,Yes,Yes,Basic phone
10019,7,,2,Female,31,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Yes,2,No,Yes,Yes,link removed,No,,
10019,7,,3,Male,16,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,No,No,,,No,,
10019,7,,4,Male,14,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
10019,7,,5,Female,9,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
10019,7,,6,Female,6,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
10019,7,,7,Female,3,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,
10019,7,,8,Female,1,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,
10020,1,,1,Female,43,Head,,,,,,,,,Married,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10020,1,,2,Female,66,Spouse/consensual partner,,,,,,,,,Married,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10020,1,,3,Male,28,Son/daughter,,,,,,,,,Never married,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10020,1,,4,Male,23,Son/daughter,,,,,,,,,Never married,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10020,1,,5,Female,14,Son/daughter,,,,,,,,,Never married,,,,,,,,,,,,,Yes,Yes,2,Yes,Yes,1,,,,,,,,,,,,,,,
10020,1,,6,Male,12,Son/daughter,,,,,,,,,Never married,,,,,,,,,,,,,Yes,Yes,2,Yes,Yes,1,,,,,,,,,,,,,,,
10020,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10020,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10020,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10020,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10020,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10020,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10020,3,0,1,Female,45,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10020,3,0,2,Female,68,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10020,3,0,3,Male,30,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10020,3,0,4,Female,25,Left the household,,,,Marriage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10020,3,0,5,Female,16,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10020,3,0,6,Male,14,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10020,4,0,1,Female,46,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10020,4,1,2,Male,69,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10020,4,0,3,Male,31,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10020,4,1,5,Male,17,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10020,4,0,6,Male,15,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10020,5,0,1,Female,47,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10020,5,1,2,Male,70,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10020,5,0,3,Male,32,Left the household,,,,Marriage,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10020,5,1,5,Male,18,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10020,5,0,6,Male,16,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10020,6,0,1,Female,49,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
10020,6,0,2,Male,72,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
10020,6,0,5,Male,20,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
10020,6,0,6,Male,18,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
10020,7,,1,Male,77,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Yes,1,Yes,Yes,Yes,link removed,Yes,Yes,Basic phone
10020,7,,2,Female,64,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,No,Yes,Yes,link removed,No,,
10020,7,,3,Male,23,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,No,Yes,Yes,link removed,No,,
10020,7,,4,Male,20,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,No,No,,,No,,
10020,7,,5,Female,10,Grandchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
10020,7,,6,Male,8,Grandchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
10021,1,,1,Female,18,Head,,,,,,,,,Never married,,,,,,,,,,,,,Yes,Yes,2,No,,,,,,,,,,,,,,,,,
10021,1,,2,Male,46,Son/daughter,,,,,,,,,Married,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10021,1,,3,Male,14,Brother/sister,,,,,,,,,Never married,,,,,,,,,,,,,Yes,Yes,2,No,,,,,,,,,,,,,,,,,
10021,1,,4,Female,10,Brother/sister,,,,,,,,,Never married,,,,,,,,,,,,,Yes,Yes,2,No,,,,,,,,,,,,,,,,,
10021,1,,5,Female,8,Brother/sister,,,,,,,,,Never married,,,,,,,,,,,,,Yes,Yes,2,No,,,,,,,,,,,,,,,,,
10021,1,,6,Female,6,Brother/sister,,,,,,,,,Never married,,,,,,,,,,,,,Yes,Yes,2,No,,,,,,,,,,,,,,,,,
10021,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10021,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10021,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10021,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10021,3,0,1,Female,20,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10021,3,0,2,Male,48,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10021,3,0,3,Male,16,Brother/sister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10021,3,0,4,Female,12,Brother/sister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10021,3,0,5,Female,10,Brother/sister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10021,3,0,6,Female,8,Left the household,,,,Schooling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10021,3,0,7,Female,18,Spouse/consensual partner,,Marriage,,,,,,,Married,,,,,2,No,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10021,4,0,1,Female,21,Left the household,,,,Marriage,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10021,4,0,2,Male,49,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10021,4,0,3,Male,17,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10021,4,0,4,Female,13,Left the household,,,,Schooling,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10021,4,0,5,Female,11,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10021,4,0,7,Female,19,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10021,4,0,8,Female,.a,Stepchild,,left out in the previous survey,,,,,.b,.b,Never married,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
10021,5,0,2,Male,50,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10021,5,0,3,Male,18,Stepchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10021,5,0,5,Female,12,Stepchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10021,5,0,7,Female,20,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10021,5,0,8,Female,9,Stepchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10021,5,0,9,Male,0,Son/daughter,,Birth,,,,,2013,February,,,,,,,,,,,,,,Yes,Yes,2,Yes,Yes,7,,,,,,,,,,,,,,,
10021,6,0,2,Male,52,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
10021,6,0,3,Male,20,Stepchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
10021,6,0,5,Female,14,Stepchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
10021,6,0,7,Female,22,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
10021,6,0,8,Female,11,Stepchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Never married,No,,,,,,,,,,,
10021,6,0,9,Male,2,Son/daughter,,,,,,,2013,March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10021,7,,1,Male,32,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,Yes,Yes,No,,Yes,Yes,Feature phone
10021,7,,2,Female,19,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Yes,2,No,Yes,Yes,link removed,No,,
10021,7,,3,Female,4,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,
10021,7,,4,Female,2,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,
10022,1,,1,Female,23,Head,,,,,,,,,Married,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10022,1,,2,Male,56,Spouse/consensual partner,,,,,,,,,Married,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10022,1,,3,Female,18,Stepchild,,,,,,,,,Never married,,,,,,,,,,,,,Yes,Yes,2,No,,,,,,,,,,,,,,,,,
10022,1,,4,Female,16,Stepchild,,,,,,,,,Never married,,,,,,,,,,,,,Yes,Yes,2,No,,,,,,,,,,,,,,,,,
10022,1,,5,Female,14,Stepchild,,,,,,,,,Never married,,,,,,,,,,,,,Yes,Yes,2,No,,,,,,,,,,,,,,,,,
10022,1,,6,Female,10,Stepchild,,,,,,,,,Never married,,,,,,,,,,,,,Yes,Yes,2,No,,,,,,,,,,,,,,,,,
10022,1,,7,Female,7,Son/daughter,,,,,,,,,Never married,,,,,,,,,,,,,Yes,Yes,2,Yes,Yes,1,,,,,,,,,,,,,,,
10022,1,,8,Female,4,Son/daughter,,,,,,,2005,March,Never married,,,,,,,,,,,,,Yes,Yes,2,Yes,Yes,1,,,,,,,,,,,,,,,
10022,1,,9,Male,2,Son/daughter,,,,,,,2007,February,Never married,,,,,,,,,,,,,Yes,Yes,2,Yes,Yes,1,,,,,,,,,,,,,,,
10022,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10022,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10022,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10022,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10022,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10022,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10022,3,0,1,Female,25,Grandchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10022,3,0,2,Male,58,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10022,3,0,3,Female,20,Stepchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10022,3,0,4,Female,18,Left the household,,,,Marriage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10022,3,0,5,Female,16,Stepchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10022,3,0,6,Female,12,Stepchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10022,3,0,7,Female,9,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10022,3,0,8,Female,6,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10022,3,0,9,Male,4,Son/daughter,,,,,,,2007,Don’t Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10022,3,0,10,Male,0,Son/daughter,,Birth,,,,,2011,February,,,,,,,,,,,,,,Yes,Yes,2,Yes,Yes,1,,,,,,,,,,,,,,,
10022,4,1,1,Female,26,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10022,4,0,2,Male,59,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10022,4,0,3,Female,21,Stepchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10022,4,0,5,Female,17,Stepchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,Married,,,,,,,,,,
10022,4,0,6,Female,13,Stepchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10022,4,0,7,Female,10,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10022,4,0,8,Female,7,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10022,4,0,9,Male,5,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10022,4,0,10,Male,1,Son/daughter,,,,,,,2011,April,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10022,5,1,1,Female,27,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10022,5,0,2,Male,60,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10022,5,0,3,Female,22,Stepchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10022,5,0,5,Female,18,Left the household,,,,Marriage,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10022,5,0,6,Female,14,Stepchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10022,5,0,7,Female,11,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10022,5,0,8,Female,8,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10022,5,0,9,Male,6,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10022,5,0,10,Male,2,Son/daughter,,,,,,,2011,March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10022,6,0,1,Female,29,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
10022,6,0,2,Male,62,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
10022,6,0,3,Female,24,Stepchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
10022,6,0,6,Female,16,Stepchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
10022,6,0,7,Female,13,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
10022,6,0,8,Female,10,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10022,6,0,9,Male,8,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10022,6,0,10,Male,4,Son/daughter,,,,,,,2011,April,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10022,6,0,11,Female,2,Son/daughter,,Birth,,,,,2013,February,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10022,7,,1,Male,53,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,Yes,No,,,Yes,Yes,Basic phone
10022,7,,2,Female,34,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Yes,2,No,Yes,Yes,link removed,Yes,Yes,Basic phone
10022,7,,3,Female,15,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
10022,7,,4,Female,13,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
10022,7,,5,Male,10,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
10022,7,,6,Male,8,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
10022,7,,7,Male,5,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,
10022,7,,8,Female,2,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,
10023,1,,1,Female,38,Head,,,,,,,,,Married,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10023,1,,2,Male,59,Spouse/consensual partner,,,,,,,,,Married,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10023,1,,3,Male,20,Son/daughter,,,,,,,,,Never married,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10023,1,,4,Male,19,Nephew/niece,,,,,,,,,Never married,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10023,1,,5,Female,18,Son/daughter,,,,,,,,,Never married,,,,,,,,,,,,,Yes,Yes,2,Yes,Yes,1,,,,,,,,,,,,,,,
10023,1,,6,Female,16,Son/daughter,,,,,,,,,Never married,,,,,,,,,,,,,Yes,Yes,2,Yes,Yes,1,,,,,,,,,,,,,,,
10023,1,,7,Female,13,Son/daughter,,,,,,,,,Never married,,,,,,,,,,,,,Yes,Yes,2,Yes,Yes,1,,,,,,,,,,,,,,,
10023,1,,8,Male,8,Son/daughter,,,,,,,,,Never married,,,,,,,,,,,,,Yes,Yes,2,Yes,Yes,1,,,,,,,,,,,,,,,
10023,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10023,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10023,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10023,2,,4,,,,,,,Other (specify),Went to their home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10023,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10023,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10023,2,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
10023,2,,21,Male,20,Cousin,,Other (specify),Herding for pay,,,,,,Never married,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
10023,3,0,1,Female,40,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10023,3,0,2,Male,61,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10023,3,0,3,Male,22,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10023,3,0,5,Female,20,Left the household,,,,Marriage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10023,3,0,6,Female,18,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10023,3,0,7,Female,15,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10023,3,0,8,Male,10,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
